accuracy,precision,recall,f1,training_seconds,roc_auc,cv_f1_mean,cv_f1_std,model
0.8801975835439809,0.889412997903564,0.8677482335440684,0.8784470588235294,2.3499696254730225,0.9534853417514474,0.8792041584899914,0.0029870040590344385,xgboost_classifier
0.8706430741402101,0.893743204507265,0.8406470806991446,0.8663824078953672,3.820664167404175,0.9487211594944265,0.8685540548839347,0.0033157107071270894,random_forest_classifier
0.8592101296352126,0.8621757282919735,0.8543603570100409,0.8582502509981554,2.5291433334350586,0.929262771066234,0.8591115852502341,0.0014093569404660354,logistic_regression
